date,symbol,close,ret_fwd_1d,y_up,ret_pct,sma_7,sma_20,ema_12,ema_26,rsi_14,atr_14,adx_14,bb_ma_20_2,bb_u_20_2,bb_l_20_2,volume,trades,sma_spread_7_20,ema_spread_12_26
2025-08-11 00:00:00+00:00,UNIUSDT,11.036,0.050743022834360385,1,0.008222181618856128,10.500857142857143,10.1391,10.360610295016846,9.913214744966256,55.97340536048201,0.7843571428571432,21.842604921555246,10.1391,11.494949534421036,8.783250465578963,66343411.0,1465123,0.3617571428571438,0.4473955500505902
2025-08-12 00:00:00+00:00,UNIUSDT,11.596,0.04622283546050365,1,0.050743022834360385,10.78957142857143,10.209999999999999,10.550670249629638,10.037865504598384,62.42087089967388,0.7962142857142861,20.344477580731272,10.209999999999999,11.707474407123463,8.712525592876535,48004027.0,1303423,0.5795714285714304,0.5128047450312536
2025-08-14 00:00:00+00:00,UNIUSDT,10.87,-0.014075436982520562,0,-0.10402242004615891,11.202285714285713,10.332699999999999,10.80565148050406,10.243135720677627,62.64462809917353,0.8650000000000004,21.839678529462212,10.332699999999999,12.063925935569882,8.601474064430116,47603883.0,1246781,0.869585714285714,0.5625157598264341
2025-08-11 00:00:00+00:00,XLMUSDT,0.43005,0.044552958958260724,1,-0.031963984243106314,0.4293671428571429,0.4188625,0.4255696476788303,0.41137658893075724,52.87119534428593,0.028415000000000003,20.64096715732797,0.4188625,0.4634497712217343,0.37427522877826574,665587039.0,1038758,0.010504642857142865,0.014193058748073084
2025-08-12 00:00:00+00:00,XLMUSDT,0.44921,0.00612185837358914,1,0.044552958958260724,0.4370242857142857,0.41994250000000005,0.42920662495901024,0.4141790638247752,56.7164885062908,0.028656428571428572,20.244325926199785,0.41994250000000005,0.46633484371101014,0.37355015628898997,441112146.0,771118,0.017081785714285647,0.015027561134235035
2025-08-14 00:00:00+00:00,XLMUSDT,0.4229,0.01702530148971393,1,-0.06429772546243029,0.4421285714285714,0.420901,0.4311983527813032,0.4174163441570432,54.92074863436913,0.030318571428571438,20.139301436329532,0.420901,0.46912823168501905,0.372673768314981,911047948.0,1357245,0.0212275714285714,0.01378200862425999
2025-08-11 00:00:00+00:00,XMRUSDT.P,267.3,-0.052151141040029936,0,-0.0034671736942176734,275.4614285714286,299.179,284.4644442734745,298.2389887266937,20.904023267086814,16.636428571428574,53.88309106175109,299.179,338.9419118149005,259.41608818509945,114304.67,208193,-23.717571428571375,-13.774544453219221
2025-08-12 00:00:00+00:00,XMRUSDT.P,253.36,-0.006907167666561409,0,-0.052151141040029936,269.96571428571434,296.144,279.6791451544784,294.91461919138305,18.077971075246325,17.65928571428572,55.129362859836014,296.144,339.9598826910925,252.32811730890754,239676.156,348726,-26.178285714285664,-15.235474036904634
2025-08-14 00:00:00+00:00,XMRUSDT.P,242.51,-0.02795760999546415,0,-0.03616708397917423,261.60857142857145,288.4285,270.30684357214136,288.06265705708427,17.553678640480356,17.999999999999996,55.99137097226526,288.4285,336.77493493578027,240.0820650642197,135752.325,272064,-26.819928571428534,-17.755813484942905
2025-08-11 00:00:00+00:00,XRPUSDT,3.1281,0.04424410984303573,1,-0.01804997488699145,3.1559142857142857,3.10367,3.131106248892999,3.0558120819592185,50.23825731790334,0.18886428571428568,28.59041788043556,3.10367,3.361422797075019,2.8459172029249813,1067438000.3,3708922,0.05224428571428552,0.07529416693378055
2025-08-12 00:00:00+00:00,XRPUSDT,3.2665,0.002663401193938375,1,0.04424410984303573,3.1995999999999998,3.10777,3.1519360567556145,3.071418594406684,54.795932389721045,0.19393571428571427,27.387623324910802,3.10777,3.3730345630309406,2.842505436969059,784953757.8,2575018,0.09182999999999986,0.08051746234893065
2025-08-14 00:00:00+00:00,XRPUSDT,3.0774,-0.00035744459608766377,0,-0.0603932584269663,3.2060142857142857,3.11114,3.1565151648960317,3.085838438277335,51.83565871536037,0.20673571428571424,26.918150127284328,3.11114,3.3861392974536404,2.836140702546359,1431250635.0,4161594,0.09487428571428591,0.0706767266186965
