date,equity_base,equity_vt,diff_equity
2025-03-27 00:00:00+00:00,1.374725839816169,1.499489341099897,0.12476350128372804
2025-04-01 00:00:00+00:00,1.3152365128843444,1.45902611204939,0.14378959916504552
2025-04-02 00:00:00+00:00,1.3238820584673685,1.4712713298159934,0.1473892713486249
2025-04-03 00:00:00+00:00,1.339379632342844,1.4778075292505684,0.1384278969077244
2025-04-04 00:00:00+00:00,1.3216775850266742,1.4645631907414558,0.1428856057147816
2025-04-05 00:00:00+00:00,1.2063067493191817,1.374229472520262,0.16792272320108026
2025-04-06 00:00:00+00:00,1.2153789763281515,1.4133542595221258,0.19797528319397428
2025-04-10 00:00:00+00:00,1.3327347577042663,1.5014070692878738,0.16867231158360751
2025-04-12 00:00:00+00:00,1.2928081340080824,1.4959718045916133,0.2031636705835309
2025-04-13 00:00:00+00:00,1.3044461337203268,1.51250223998304,0.2080561062627131
2025-04-14 00:00:00+00:00,1.307093193689708,1.5050353594830388,0.19794216579333068
2025-04-18 00:00:00+00:00,1.4733977706841392,1.60922240966629,0.1358246389821507
2025-04-26 00:00:00+00:00,1.4550521938517782,1.6513423772672997,0.1962901834155215
2025-05-01 00:00:00+00:00,1.456290530722768,1.6696059953066298,0.21331546458386175
2025-05-02 00:00:00+00:00,1.4344955872716154,1.6574366624868315,0.2229410752152161
2025-05-03 00:00:00+00:00,1.408169210994444,1.6371506587315716,0.2289814477371277
2025-05-04 00:00:00+00:00,1.4048616373075722,1.6546682447563998,0.24980660744882766
2025-05-05 00:00:00+00:00,1.4205961475096225,1.6629297403442065,0.242333592834584
2025-05-06 00:00:00+00:00,1.6003340332725775,1.8011535793218756,0.20081954604929808
2025-05-08 00:00:00+00:00,1.6937200437155884,1.9118077775440825,0.2180877338284941
2025-05-10 00:00:00+00:00,1.658711582188142,1.8830895942854888,0.22437801209734687
2025-05-11 00:00:00+00:00,1.653358313535195,1.900921732641092,0.24756341910589708
2025-05-12 00:00:00+00:00,1.6698566630916136,1.9003404084850373,0.23048374539342364
2025-05-14 00:00:00+00:00,1.6082169392748276,1.865100664594816,0.2568837253199885
2025-05-19 00:00:00+00:00,1.6436733719257317,1.960755622858892,0.31708225093316034
2025-05-27 00:00:00+00:00,1.5290749434234323,1.8887416879967889,0.35966674457335657
2025-06-01 00:00:00+00:00,1.5401502321792095,1.8948167427409797,0.3546665105617701
2025-06-02 00:00:00+00:00,1.5351469241692366,1.8917625945085077,0.3566156703392711
2025-06-03 00:00:00+00:00,1.5272079040772113,1.891150392923295,0.3639424888460836
2025-06-04 00:00:00+00:00,1.4676496795369038,1.8405372579222892,0.37288757838538533
2025-06-05 00:00:00+00:00,1.499158830916706,1.8660527090491008,0.3668938781323947
2025-06-06 00:00:00+00:00,1.6234475611057029,1.983289413363591,0.3598418522578881
2025-06-10 00:00:00+00:00,1.544272401261627,1.8916718422487473,0.3473994409871204
2025-06-12 00:00:00+00:00,1.5127212644423134,1.8981985743995748,0.3854773099572615
2025-06-13 00:00:00+00:00,1.484972695770442,1.8736737758201516,0.3887010800497095
2025-06-14 00:00:00+00:00,1.4830423855602857,1.868119036057207,0.3850766504969214
2025-06-18 00:00:00+00:00,1.440448226390106,1.8471200443155056,0.40667181792539964
2025-06-26 00:00:00+00:00,1.4470323204207878,1.8394959567671376,0.39246363634634984
2025-07-01 00:00:00+00:00,1.5112721111869172,1.899026258195798,0.3877541470088808
2025-07-02 00:00:00+00:00,1.5229881371439185,1.9185618937684177,0.39557375662449923
2025-07-03 00:00:00+00:00,1.4876729697603208,1.885461069317116,0.3977880995567953
2025-07-04 00:00:00+00:00,1.4908216621920605,1.8916210162211968,0.40079935402913636
2025-07-05 00:00:00+00:00,1.5266425209870107,1.9187733251163372,0.39213080412932655
2025-07-06 00:00:00+00:00,1.539147267564032,1.9256161110376329,0.3864688434736008
2025-07-08 00:00:00+00:00,1.690279642167828,2.044031916835025,0.3537522746671973
2025-07-10 00:00:00+00:00,1.7533533218583326,2.066070308386538,0.31271698652820534
2025-07-11 00:00:00+00:00,1.7815010195536574,2.0481037986705695,0.2666027791169121
2025-07-12 00:00:00+00:00,1.8799107944583535,2.068416055669698,0.1885052612113447
2025-07-14 00:00:00+00:00,1.9809378711623016,2.152013418689612,0.17107554752731047
2025-07-19 00:00:00+00:00,2.040471523183863,2.290201181154182,0.24972965797031899
2025-07-27 00:00:00+00:00,1.7985674535613776,2.1526621437537163,0.35409469019233875
2025-08-01 00:00:00+00:00,1.7531894516241395,2.124363101242281,0.3711736496181415
2025-08-02 00:00:00+00:00,1.822058364129575,2.169034746278832,0.3469763821492571
2025-08-03 00:00:00+00:00,1.8849450344146832,2.212508351082819,0.32756331666813576
2025-08-04 00:00:00+00:00,1.839909094825033,2.1763691413644217,0.33646004653938877
2025-08-05 00:00:00+00:00,1.8678095421421983,2.191094624251227,0.3232850821090285
2025-08-06 00:00:00+00:00,1.9843277079873587,2.2259607435182773,0.24163303553091864
2025-08-08 00:00:00+00:00,2.031225229665917,2.2589527345169573,0.22772750485104032
2025-08-10 00:00:00+00:00,1.9797543823510255,2.248901587263878,0.2691472049128525
2025-08-11 00:00:00+00:00,2.129720116241181,2.3427422040032577,0.21302208776207676
2025-08-12 00:00:00+00:00,2.078253715993531,2.344088039264235,0.26583432327070433
